row_index_z_depth_direction,column_index_x_horizontal_direction,z_depth_global_micrometers,x_position_global_micrometers,z_depth_inside_silicon_micrometers,x_position_inside_silicon_micrometers,inside_silicon_sample,inside_inversion_mask,region_label,tectonic_band_number,tectonic_band_type,true_sound_speed_m_per_s,true_velocity_contrast_percent_relative_to_silicon,true_band_contrast_percent,initial_sound_speed_m_per_s,stage1_sound_speed_m_per_s,stage2_sound_speed_m_per_s,stage1_velocity_update_relative_to_initial_m_per_s,stage2_velocity_update_relative_to_initial_m_per_s,stage2_extra_update_relative_to_stage1_m_per_s,stage1_error_reconstructed_minus_true_m_per_s,stage2_error_reconstructed_minus_true_m_per_s,stage1_absolute_error_m_per_s,stage2_absolute_error_m_per_s,stage2_pixel_error_improvement_m_per_s
90,118,450.00000000000006,590.0,240.00000000000003,380.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8479.738,8553.14,46.73828,120.13965,73.40137,46.73828,120.13965,46.73828,120.13965,-73.40137
90,119,450.00000000000006,595.0,240.00000000000003,385.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8468.186,8565.498,35.185547,132.49805,97.3125,35.185547,132.49805,35.185547,132.49805,-97.3125
90,120,450.00000000000006,600.0,240.00000000000003,390.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8457.648,8557.341,24.648438,124.34082,99.69238,24.648438,124.34082,24.648438,124.34082,-99.69238
90,121,450.00000000000006,605.0000000000001,240.00000000000003,395.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8448.891,8540.7,15.890625,107.700195,91.80957,15.890625,107.700195,15.890625,107.700195,-91.80957
90,122,450.00000000000006,610.0000000000001,240.00000000000003,400.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8441.116,8524.29,8.116211,91.29004,83.17383,8.116211,91.29004,8.116211,91.29004,-83.17383
90,123,450.00000000000006,615.0000000000001,240.00000000000003,405.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8434.35,8514.349,1.3496094,81.34863,79.99902,1.3496094,81.34863,1.3496094,81.34863,-79.99902
90,124,450.00000000000006,620.0,240.00000000000003,410.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8428.489,8512.866,-4.510742,79.86621,84.37695,-4.510742,79.86621,4.510742,79.86621,-75.35547
90,125,450.00000000000006,625.0,240.00000000000003,415.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8422.314,8517.837,-10.685547,84.836914,95.52246,-10.685547,84.836914,10.685547,84.836914,-74.15137
90,126,450.00000000000006,630.0,240.00000000000003,420.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8417.797,8527.2,-15.203125,94.200195,109.40332,-15.203125,94.200195,15.203125,94.200195,-78.99707
90,127,450.00000000000006,635.0,240.00000000000003,425.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8412.599,8532.373,-20.401367,99.37305,119.774414,-20.401367,99.37305,20.401367,99.37305,-78.97168
90,128,450.00000000000006,640.0,240.00000000000003,430.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8406.55,8529.718,-26.450195,96.71777,123.16797,-26.450195,96.71777,26.450195,96.71777,-70.26758
90,129,450.00000000000006,645.0000000000001,240.00000000000003,435.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8400.32,8518.051,-32.679688,85.05078,117.73047,-32.679688,85.05078,32.679688,85.05078,-52.371094
90,130,450.00000000000006,650.0000000000001,240.00000000000003,440.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8392.837,8496.493,-40.163086,63.493164,103.65625,-40.163086,63.493164,40.163086,63.493164,-23.330078
90,131,450.00000000000006,655.0000000000001,240.00000000000003,445.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8384.747,8469.176,-48.25293,36.17578,84.42871,-48.25293,36.17578,48.25293,36.17578,12.077148
90,132,450.00000000000006,660.0000000000001,240.00000000000003,450.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8372.945,8437.264,-60.054688,4.263672,64.31836,-60.054688,4.263672,60.054688,4.263672,55.791016
90,133,450.00000000000006,665.0,240.00000000000003,455.00000000000006,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8355.293,8400.035,-77.70703,-32.964844,44.742188,-77.70703,-32.964844,77.70703,32.964844,44.742188
90,134,450.00000000000006,670.0,240.00000000000003,460.0,yes,no,silicon_background,,none,8433.0,0.0,,8433.0,8433.0,8433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,135,450.00000000000006,675.0,240.00000000000003,465.0,yes,no,silicon_background,,none,8433.0,0.0,,8433.0,8433.0,8433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,136,450.00000000000006,680.0,240.00000000000003,470.00000000000006,yes,no,silicon_background,,none,8433.0,0.0,,8433.0,8433.0,8433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,137,450.00000000000006,685.0000000000001,240.00000000000003,475.00000000000006,yes,no,silicon_background,,none,8433.0,0.0,,8433.0,8433.0,8433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,138,450.00000000000006,690.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,139,450.00000000000006,695.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,140,450.00000000000006,700.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,141,450.00000000000006,705.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,142,450.00000000000006,710.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,143,450.00000000000006,715.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,144,450.00000000000006,720.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,145,450.00000000000006,725.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,146,450.00000000000006,730.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,147,450.00000000000006,735.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,148,450.00000000000006,740.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,149,450.00000000000006,745.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,150,450.00000000000006,750.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,151,450.00000000000006,755.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,152,450.00000000000006,760.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,153,450.00000000000006,765.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,154,450.00000000000006,770.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,155,450.00000000000006,775.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,156,450.00000000000006,780.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,157,450.00000000000006,785.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,158,450.00000000000006,790.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,159,450.00000000000006,795.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,160,450.00000000000006,800.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,161,450.00000000000006,805.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,162,450.00000000000006,810.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,163,450.00000000000006,815.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,164,450.00000000000006,820.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,165,450.00000000000006,825.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,166,450.00000000000006,830.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,167,450.00000000000006,835.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,168,450.00000000000006,840.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,169,450.00000000000006,845.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,170,450.00000000000006,850.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,171,450.00000000000006,855.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,172,450.00000000000006,860.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,173,450.00000000000006,865.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,174,450.00000000000006,870.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,175,450.00000000000006,875.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,176,450.00000000000006,880.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,177,450.00000000000006,885.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,178,450.00000000000006,890.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,179,450.00000000000006,895.0000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0,455.00000000000006,0.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1,455.00000000000006,5.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2,455.00000000000006,10.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,3,455.00000000000006,15.000000000000002,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,4,455.00000000000006,20.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,5,455.00000000000006,25.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,6,455.00000000000006,30.000000000000004,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,7,455.00000000000006,35.00000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,455.00000000000006,40.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,9,455.00000000000006,45.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,10,455.00000000000006,50.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,11,455.00000000000006,55.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,12,455.00000000000006,60.00000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,13,455.00000000000006,65.00000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,14,455.00000000000006,70.00000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,15,455.00000000000006,75.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,16,455.00000000000006,80.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,17,455.00000000000006,85.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,18,455.00000000000006,90.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,19,455.00000000000006,95.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,20,455.00000000000006,100.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,21,455.00000000000006,105.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,22,455.00000000000006,110.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,23,455.00000000000006,115.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,24,455.00000000000006,120.00000000000001,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,25,455.00000000000006,125.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,26,455.00000000000006,130.00000000000003,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,27,455.00000000000006,135.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,28,455.00000000000006,140.00000000000003,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,29,455.00000000000006,145.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,30,455.00000000000006,150.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,31,455.00000000000006,155.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,32,455.00000000000006,160.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,33,455.00000000000006,165.00000000000003,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,34,455.00000000000006,170.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,35,455.00000000000006,175.00000000000003,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,36,455.00000000000006,180.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,37,455.00000000000006,185.00000000000003,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,38,455.00000000000006,190.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,39,455.00000000000006,195.00000000000003,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,40,455.00000000000006,200.0,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,41,455.00000000000006,205.00000000000003,,,no,no,water_outside_silicon,,none,1480.0,,,1480.0,1480.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,42,455.00000000000006,210.0,245.00000000000006,0.0,yes,no,silicon_background,,none,8433.0,0.0,,8433.0,8433.0,8433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,43,455.00000000000006,215.00000000000003,245.00000000000006,5.0,yes,no,silicon_background,,none,8433.0,0.0,,8433.0,8433.0,8433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,44,455.00000000000006,220.0,245.00000000000006,10.0,yes,no,silicon_background,,none,8433.0,0.0,,8433.0,8433.0,8433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,45,455.00000000000006,225.00000000000003,245.00000000000006,15.000000000000002,yes,no,silicon_background,,none,8433.0,0.0,,8433.0,8433.0,8433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,46,455.00000000000006,230.0,245.00000000000006,20.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8444.26,8588.998,11.259766,155.99805,144.73828,11.259766,155.99805,11.259766,155.99805,-144.73828
91,47,455.00000000000006,235.00000000000003,245.00000000000006,25.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8473.363,8559.546,40.36328,126.5459,86.18262,40.36328,126.5459,40.36328,126.5459,-86.18262
91,48,455.00000000000006,240.00000000000003,245.00000000000006,30.000000000000004,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8492.532,8496.584,59.532227,63.583984,4.051758,59.532227,63.583984,59.532227,63.583984,-4.051758
91,49,455.00000000000006,245.00000000000006,245.00000000000006,35.00000000000001,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8506.734,8421.203,73.734375,-11.796875,-85.53125,73.734375,-11.796875,73.734375,11.796875,61.9375
91,50,455.00000000000006,250.0,245.00000000000006,40.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8517.134,8378.383,84.13379,-54.617188,-138.75098,84.13379,-54.617188,84.13379,54.617188,29.516602
91,51,455.00000000000006,255.00000000000003,245.00000000000006,45.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8525.532,8381.259,92.53223,-51.74121,-144.27344,92.53223,-51.74121,92.53223,51.74121,40.791016
91,52,455.00000000000006,260.00000000000006,245.00000000000006,50.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8533.024,8410.676,100.024414,-22.324219,-122.34863,100.024414,-22.324219,100.024414,22.324219,77.700195
91,53,455.00000000000006,265.00000000000006,245.00000000000006,55.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8540.111,8445.34,107.11133,12.339844,-94.771484,107.11133,12.339844,107.11133,12.339844,94.771484
91,54,455.00000000000006,270.0,245.00000000000006,60.00000000000001,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8547.499,8472.059,114.49902,39.058594,-75.44043,114.49902,39.058594,114.49902,39.058594,75.44043
91,55,455.00000000000006,275.0,245.00000000000006,65.00000000000001,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8555.742,8487.771,122.74219,54.771484,-67.9707,122.74219,54.771484,122.74219,54.771484,67.9707
91,56,455.00000000000006,280.00000000000006,245.00000000000006,70.00000000000001,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8565.802,8488.412,132.80176,55.41211,-77.38965,132.80176,55.41211,132.80176,55.41211,77.38965
91,57,455.00000000000006,285.00000000000006,245.00000000000006,75.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8577.438,8468.299,144.43848,35.29883,-109.13965,144.43848,35.29883,144.43848,35.29883,109.13965
91,58,455.00000000000006,290.0,245.00000000000006,80.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8591.422,8428.026,158.42188,-4.973633,-163.39551,158.42188,-4.973633,158.42188,4.973633,153.44824
91,59,455.00000000000006,295.0,245.00000000000006,85.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8607.144,8390.529,174.14355,-42.470703,-216.61426,174.14355,-42.470703,174.14355,42.470703,131.67285
91,60,455.00000000000006,300.0,245.00000000000006,90.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8624.898,8381.098,191.89844,-51.902344,-243.80078,191.89844,-51.902344,191.89844,51.902344,139.9961
91,61,455.00000000000006,305.00000000000006,245.00000000000006,95.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8643.607,8394.674,210.60742,-38.32617,-248.9336,210.60742,-38.32617,210.60742,38.32617,172.28125
91,62,455.00000000000006,310.0,245.00000000000006,100.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8663.447,8421.529,230.44727,-11.470703,-241.91797,230.44727,-11.470703,230.44727,11.470703,218.97656
91,63,455.00000000000006,315.0,245.00000000000006,105.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8683.171,8456.421,250.1709,23.420898,-226.75,250.1709,23.420898,250.1709,23.420898,226.75
91,64,455.00000000000006,320.0,245.00000000000006,110.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8701.912,8502.014,268.9121,69.01367,-199.89844,268.9121,69.01367,268.9121,69.01367,199.89844
91,65,455.00000000000006,325.00000000000006,245.00000000000006,115.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8718.711,8581.189,285.71094,148.18945,-137.52148,285.71094,148.18945,285.71094,148.18945,137.52148
91,66,455.00000000000006,330.00000000000006,245.00000000000006,120.00000000000001,yes,yes,tectonic_band_3_fast,3.0,fast,9107.64,7.999996,8.0,8433.0,8733.3125,8738.365,300.3125,305.36523,5.0527344,-374.32715,-369.2744,374.32715,369.2744,5.0527344
91,67,455.00000000000006,335.0,245.00000000000006,125.0,yes,yes,silicon_background,,none,8433.0,0.0,,8433.0,8745.063,8859.037,312.06348,426.0371,113.97363,312.06348,426.0371,312.06348,426.0371,-113.97363
91,68,455.00000000000006,340.0,245.00000000000006,130.00000000000003,yes,yes,tectonic_band_3_fast,3.0,fast,9107.64,7.999996,8.0,8433.0,8753.562,8908.112,320.56152,475.1123,154.55078,-354.07812,-199.52734,354.07812,199.52734,154.55078
91,69,455.00000000000006,345.00000000000006,245.00000000000006,135.0,yes,yes,tectonic_band_3_fast,3.0,fast,9107.64,7.999996,8.0,8433.0,8758.476,8926.994,325.4756,493.99414,168.51855,-349.16406,-180.64551,349.16406,180.64551,168.51855
91,70,455.00000000000006,350.00000000000006,245.00000000000006,140.00000000000003,yes,yes,tectonic_band_3_fast,3.0,fast,9107.64,7.999996,8.0,8433.0,8760.129,8934.31,327.1289,501.30957,174.18066,-347.51074,-173.33008,347.51074,173.33008,174.18066
91,71,455.00000000000006,355.0,245.00000000000006,145.0,yes,yes,tectonic_band_3_fast,3.0,fast,9107.64,7.999996,8.0,8433.0,8758.668,8932.132,325.66797,499.13184,173.46387,-348.97168,-175.50781,348.97168,175.50781,173.46387
91,72,455.00000000000006,360.0,245.00000000000006,150.0,yes,yes,tectonic_band_3_fast,3.0,fast,9107.64,7.999996,8.0,8433.0,8754.392,8912.97,321.3916,479.96973,158.57812,-353.24805,-194.66992,353.24805,194.66992,158.57812
91,73,455.00000000000006,365.00000000000006,245.00000000000006,155.0,yes,yes,tectonic_band_3_fast,3.0,fast,9107.64,7.999996,8.0,8433.0,8746.831,8854.831,313.83105,421.83105,108.0,-360.8086,-252.8086,360.8086,252.8086,108.0
91,74,455.00000000000006,370.00000000000006,245.00000000000006,160.0,yes,yes,tectonic_band_3_fast,3.0,fast,9107.64,7.999996,8.0,8433.0,8735.927,8738.992,302.92676,305.9922,3.0654297,-371.7129,-368.64746,371.7129,368.64746,3.0654297
